,0
14711,0.15063378
14712,0.16938144
14713,0.17561409
14714,0.20333214
14715,0.1954083
14716,0.06624068
14717,-0.15164521
14718,-0.34721717
14719,-0.3675524
14720,-0.18375222
14721,0.01525365
14722,0.10578235
14723,0.116672486
14724,0.10946986
14725,0.1323509
14726,0.14428715
14727,0.12516671
14728,0.12082812
14729,0.12209207
14730,0.12373719
14731,0.15575352
14732,0.2338669
14733,0.3490791
14734,0.41155058
14735,0.32043454
14736,0.12247961
14737,-0.06461912
14738,-0.17586686
14739,-0.19729893
14740,-0.1821299
14741,-0.1816865
14742,-0.18983936
14743,-0.21408677
14744,-0.22916019
14745,-0.19890977
14746,-0.15951532
14747,-0.15318377
14748,-0.19408472
14749,-0.24379855
14750,-0.21083198
14751,-0.08827114
14752,0.05942561
14753,0.15272543
14754,0.16653633
14755,0.12869442
14756,0.067374706
14757,0.012130858
14758,-0.012446796
14759,-0.0012647561
14760,0.02630403
14761,0.036110505
14762,0.013897367
14763,-0.020125316
14764,-0.05193053
14765,-0.09148809
14766,-0.1522398
14767,-0.2162098
14768,-0.27162513
14769,-0.2605029
14770,-0.19468291
14771,-0.10960616
14772,-0.038205035
14773,-0.02982184
14774,-0.061667565
14775,-0.10694734
14776,-0.1432298
14777,-0.1670534
14778,-0.18426628
14779,-0.18850347
14780,-0.16195083
14781,-0.12833762
14782,-0.09375811
14783,-0.061134335
14784,-0.046921566
14785,-0.054065097
14786,-0.09387264
14787,-0.17466989
14788,-0.24908467
14789,-0.2912145
14790,-0.22263502
14791,0.070732266
14792,0.43378037
14793,0.66572344
14794,0.64263636
14795,0.37965035
14796,0.17307334
14797,0.138037
14798,0.14321546
14799,0.13798107
14800,0.09469026
14801,0.090734735
14802,0.17578791
14803,0.22470273
14804,0.2371197
14805,0.23966125
14806,0.13945474
14807,-0.053384427
14808,-0.26656866
14809,-0.36140963
14810,-0.21328983
14811,0.021236364
14812,0.14952673
14813,0.16376151
14814,0.1315086
14815,0.13454637
14816,0.14114296
14817,0.09447257
14818,0.051013466
14819,0.049981833
14820,0.07864327
14821,0.122261524
14822,0.18787052
14823,0.28419277
14824,0.3765017
14825,0.3770875
14826,0.2400071
14827,0.05201964
14828,-0.07536241
14829,-0.11609424
14830,-0.08696534
14831,-0.04079938
14832,-0.022226777
14833,-0.019684557
14834,-0.03526145
14835,-0.04589825
14836,-0.037093557
14837,-0.055201266
14838,-0.096556604
14839,-0.13131788
14840,-0.13185664
14841,-0.051722266
14842,0.07425549
14843,0.16267298
14844,0.19536813
14845,0.16482131
14846,0.09804257
14847,0.029886974
14848,-0.026715463
14849,-0.05165811
14850,-0.0573454
14851,-0.060859054
14852,-0.07646625
14853,-0.098168686
14854,-0.11469808
14855,-0.127326
14856,-0.14554405
14857,-0.18636295
14858,-0.23663834
14859,-0.24807099
14860,-0.21725602
14861,-0.15191942
14862,-0.10414884
14863,-0.10443243
14864,-0.14446342
14865,-0.20092745
14866,-0.2440789
14867,-0.2586724
14868,-0.24097057
14869,-0.20487382
14870,-0.1342867
14871,-0.06794679
14872,-0.015370354
14873,0.019054245
14874,0.02249447
14875,-0.023082277
14876,-0.10670184
14877,-0.16597931
14878,-0.012877886
14879,0.32371894
14880,0.60406584
14881,0.66629165
14882,0.46035066
14883,0.22547863
14884,0.1563813
14885,0.13450043
14886,0.06314658
14887,-0.026143484
14888,-0.09741752
14889,-0.06407981
14890,-0.02016943
14891,-0.012904417
14892,0.04662773
14893,0.052078128
14894,-0.075047486
14895,-0.27376434
14896,-0.4251712
14897,-0.33971772
14898,-0.10895341
14899,0.047107283
14900,0.11116469
14901,0.13035218
14902,0.1729801
14903,0.20787826
14904,0.16427442
14905,0.10348929
14906,0.07789285
14907,0.07071811
14908,0.06575622
14909,0.09129529
14910,0.18677938
14911,0.30936846
14912,0.3338701
14913,0.19805238
14914,0.013639407
14915,-0.118078746
14916,-0.16558066
14917,-0.15669286
14918,-0.14789855
14919,-0.12449632
14920,-0.090117335
14921,-0.07214512
14922,-0.04402716
14923,-0.0025410948
14924,0.0217497
14925,0.008563069
14926,-0.052179724
14927,-0.08216141
14928,-0.013765125
14929,0.103228815
14930,0.21056473
14931,0.255573
14932,0.23090248
14933,0.1793728
14934,0.10140513
14935,0.027611021
14936,-0.00674382
14937,-0.022290967
14938,-0.029187985
14939,-0.047884196
14940,-0.07338211
14941,-0.061999463
14942,-0.039524876
14943,-0.04473125
14944,-0.08581812
14945,-0.15132499
14946,-0.18946093
14947,-0.1788472
14948,-0.1449786
14949,-0.11044505
14950,-0.10415188
14951,-0.13186699
14952,-0.16120982
14953,-0.16057594
14954,-0.14214294
14955,-0.11808073
14956,-0.09234487
14957,-0.08250717
14958,-0.06733994
14959,-0.058428396
14960,-0.08376036
14961,-0.07776281
14962,0.10377046
14963,0.41567674
14964,0.6386172
14965,0.6310668
14966,0.39403656
14967,0.17314969
14968,0.1374977
14969,0.14937115
14970,0.13659821
14971,0.063132055
14972,-0.022459678
14973,-0.021501707
14974,-0.028317451
14975,-0.04172542
14976,-0.0015632679
14977,-0.02168267
14978,-0.14959863
14979,-0.33484986
14980,-0.4523252
14981,-0.32448223
14982,-0.08442224
14983,0.07221964
14984,0.11630289
14985,0.10475937
14986,0.13572274
14987,0.17961942
14988,0.15884356
14989,0.115865916
14990,0.10128313
14991,0.087575026
14992,0.07896926
14993,0.090746
14994,0.15649505
14995,0.2612105
14996,0.2539533
14997,0.100463
14998,-0.08355121
14999,-0.2220224
15000,-0.25407082
15001,-0.23277844
15002,-0.2350814
15003,-0.21886063
15004,-0.21548963
15005,-0.2184897
15006,-0.17618996
15007,-0.12493272
15008,-0.07241062
15009,-0.06905405
15010,-0.12291544
15011,-0.11701011
15012,-0.022915456
15013,0.10297132
15014,0.19570099
15015,0.19926637
15016,0.15154764
15017,0.10280984
15018,0.03740905
15019,-0.013798673
15020,-0.03846417
15021,-0.050478123
15022,-0.049839027
15023,-0.07915478
15024,-0.10457642
15025,-0.09559593
15026,-0.08256651
15027,-0.10542699
15028,-0.17484145
15029,-0.2607024
15030,-0.30337372
15031,-0.28174585
15032,-0.2368069
15033,-0.20338148
15034,-0.18743211
15035,-0.1761436
15036,-0.15294331
15037,-0.11641298
15038,-0.09522639
15039,-0.06840523
15040,-0.054178033
15041,-0.06603674
15042,-0.07059537
15043,0.07482624
15044,0.435939
15045,0.8060217
15046,0.9398293
15047,0.7412508
15048,0.3947969
15049,0.21914256
15050,0.21053024
15051,0.19571811
15052,0.11768239
15053,0.008179321
15054,0.008529121
15055,0.06185294
15056,0.07492141
15057,0.10111308
15058,0.10176107
15059,0.0014085233
15060,-0.20694591
15061,-0.41033053
15062,-0.38276502
15063,-0.12530483
15064,0.12153503
15065,0.21521817
15066,0.20122056
15067,0.20976502
15068,0.26275834
15069,0.25766805
15070,0.19231318
15071,0.14726128
15072,0.12648043
15073,0.10889295
15074,0.09555635
15075,0.15432072
15076,0.26692554
15077,0.2843446
15078,0.13507883
15079,-0.10141814
15080,-0.27470925
15081,-0.3103597
15082,-0.28186154
15083,-0.26226938
15084,-0.23414333
15085,-0.20668167
15086,-0.17591663
15087,-0.14799534
15088,-0.114039615
15089,-0.0752666
15090,-0.09250411
15091,-0.15080808
15092,-0.162396
15093,-0.07405538
15094,0.08527987
15095,0.21116824
15096,0.23683438
15097,0.20283125
15098,0.1326688
15099,0.043851387
15100,-0.04837114
15101,-0.11081348
15102,-0.13087867
15103,-0.14099713
15104,-0.16421397
15105,-0.19114816
15106,-0.18136181
15107,-0.16412154
15108,-0.1947898
15109,-0.27847472
15110,-0.3884901
15111,-0.449866
15112,-0.4444677
15113,-0.4037079
15114,-0.34482583
15115,-0.28343168
15116,-0.22771429
15117,-0.18896113
15118,-0.15859276
15119,-0.13755493
15120,-0.13025843
15121,-0.08566307
15122,0.14096077
15123,0.51424474
15124,0.8105182
15125,0.85201406
15126,0.61880517
15127,0.3526959
15128,0.24023475
15129,0.18779
15130,0.09366969
15131,-0.049966667
15132,-0.1447165
15133,-0.11451707
15134,-0.07414995
15135,-0.054555457
15136,-0.012944834
15137,-0.030143604
15138,-0.15769559
15139,-0.35859716
15140,-0.47882774
15141,-0.35870755
15142,-0.10181344
15143,0.0885856
15144,0.168427
15145,0.22213458
15146,0.31745622
15147,0.39410633
15148,0.37199044
15149,0.30595607
15150,0.26692158
15151,0.24379222
15152,0.22164194
15153,0.24378371
15154,0.30938524
15155,0.35275558
15156,0.29989603
15157,0.1208733
15158,-0.06593257
15159,-0.17106207
15160,-0.22077248
15161,-0.21793959
15162,-0.19959791
15163,-0.17031714
15164,-0.114899516
15165,-0.06880777
15166,-0.0005163902
15167,0.07121711
15168,0.07978813
15169,0.03475536
15170,-0.016535765
15171,0.007131661
15172,0.10797584
15173,0.19479877
15174,0.24106692
15175,0.23900676
15176,0.20373993
15177,0.1355305
15178,0.028718766
15179,-0.06884143
15180,-0.11704454
15181,-0.12939218
15182,-0.14930584
15183,-0.18663813
15184,-0.20168981
15185,-0.18454736
15186,-0.19828984
15187,-0.26480705
15188,-0.36506936
15189,-0.42092472
15190,-0.4108624
15191,-0.37310132
15192,-0.32910848
15193,-0.28091207
15194,-0.21922621
15195,-0.15960965
15196,-0.13380572
15197,-0.027293764
15198,0.28379855
15199,0.6541941
15200,0.8407332
15201,0.70087874
15202,0.37592918
15203,0.1798009
15204,0.19384208
15205,0.21908666
15206,0.12270082
15207,-0.04830386
15208,-0.14166841
15209,-0.13164915
15210,-0.11879986
15211,-0.12074136
15212,-0.10879727
15213,-0.15897448
15214,-0.3273691
15215,-0.5096499
15216,-0.53952897
15217,-0.32204947
15218,-0.044112258
15219,0.07829895
15220,0.084771164
15221,0.10658481
15222,0.19735174
15223,0.27576518
15224,0.24986409
15225,0.20390512
15226,0.18921554
15227,0.17437313
15228,0.16986032
15229,0.14842221
15230,0.16666248
15231,0.18877983
15232,0.07746959
15233,-0.10715819
15234,-0.2659597
15235,-0.33584478
15236,-0.2956432
15237,-0.27677786
15238,-0.2907973
15239,-0.2610898
15240,-0.20845923
15241,-0.10662218
15242,-0.014845123
15243,0.016157065
15244,0.025809737
15245,0.015741711
15246,0.024275802
15247,0.07258338
15248,0.12846367
15249,0.18603547
15250,0.21816352
15251,0.20010953
15252,0.139428
15253,0.044602163
15254,-0.04776787
15255,-0.110296674
15256,-0.15525915
15257,-0.19860014
15258,-0.24451537
15259,-0.26970232
15260,-0.25675648
15261,-0.23917548
15262,-0.25013795
15263,-0.2746764
15264,-0.290297
15265,-0.2613216
15266,-0.21126695
15267,-0.15908629
15268,-0.12178908
15269,-0.08019155
15270,0.08171298
15271,0.440152
15272,0.8427731
15273,1.0072969
15274,0.9341136
15275,0.6474435
15276,0.39926276
15277,0.32727253
15278,0.27830175
15279,0.18853556
15280,0.032668486
15281,-0.06352579
15282,-0.07829451
15283,-0.08140192
15284,-0.07093928
15285,-0.058776356
15286,-0.1565429
15287,-0.35307154
15288,-0.53825015
15289,-0.535804
15290,-0.29207408
15291,-0.010680598
15292,0.14342731
15293,0.19973657
15294,0.25910753
15295,0.34602648
15296,0.38746795
15297,0.3480252
15298,0.31117678
15299,0.32166758
15300,0.32674897
15301,0.27095073
15302,0.21924967
15303,0.21068776
15304,0.18979968
15305,0.06325355
15306,-0.18033676
15307,-0.3910158
15308,-0.4794139
15309,-0.46836787
15310,-0.42055976
15311,-0.39594465
15312,-0.3534802
15313,-0.273746
15314,-0.20761572
15315,-0.15243018
15316,-0.114274
15317,-0.071911715
15318,-0.016019888
15319,0.018535964
15320,0.07260475
15321,0.1487117
15322,0.21869163
15323,0.24858002
15324,0.20780455
15325,0.104523316
15326,-0.023986671
15327,-0.14316331
15328,-0.23169313
15329,-0.29737133
15330,-0.3605678
15331,-0.40451887
15332,-0.4460035
15333,-0.46061784
15334,-0.46989557
15335,-0.49693418
15336,-0.4971593
15337,-0.4918761
15338,-0.47564656
15339,-0.4522161
15340,-0.38965547
15341,-0.122037105
15342,0.35287464
15343,0.78361136
15344,0.946015
15345,0.7953591
15346,0.55400074
15347,0.44763544
15348,0.42319396
15349,0.33201
15350,0.15533629
15351,0.015908651
15352,-0.017039282
15353,-0.0022914282
15354,-0.006602494
15355,-0.016202452
15356,-0.046915952
15357,-0.20717534
15358,-0.46825454
15359,-0.6265527
15360,-0.55339146
15361,-0.28997138
15362,-0.06609636
15363,0.02627636
15364,0.10942374
15365,0.244183
15366,0.3746655
15367,0.40789884
15368,0.3813157
15369,0.39525002
15370,0.40118605
15371,0.3295178
15372,0.26595265
15373,0.27707118
15374,0.35751146
15375,0.36243713
15376,0.1871935
15377,-0.0428019
15378,-0.195366
15379,-0.24355486
15380,-0.24629304
15381,-0.27427226
15382,-0.2799398
15383,-0.22543377
15384,-0.154331
15385,-0.0810917
15386,-0.00997531
15387,0.052406304
15388,0.082271054
15389,0.06872402
15390,0.05862792
15391,0.10056323
15392,0.17389826
15393,0.23715378
15394,0.24811642
15395,0.19810583
15396,0.11332436
15397,0.010127686
15398,-0.09197707
15399,-0.17693621
15400,-0.23993276
15401,-0.2894842
15402,-0.32550162
15403,-0.3305098
15404,-0.30165008
15405,-0.2595942
15406,-0.25910646
15407,-0.305587
15408,-0.35436746
15409,-0.3166739
15410,-0.067277245
15411,0.3229865
15412,0.62797767
15413,0.700342
15414,0.5588721
15415,0.4052744
15416,0.36539868
15417,0.34858647
15418,0.24978979
15419,0.06673594
15420,-0.08821915
15421,-0.14356717
15422,-0.13311341
15423,-0.10635478
15424,-0.08910983
15425,-0.13191071
15426,-0.2949639
15427,-0.5049601
15428,-0.5965316
15429,-0.50034446
15430,-0.29550755
15431,-0.1395811
15432,-0.06469229
15433,0.028813776
15434,0.17134938
15435,0.29676962
15436,0.36657447
15437,0.38301772
15438,0.34148803
15439,0.2637451
15440,0.16150151
15441,0.10141116
15442,0.14476511
15443,0.18090095
15444,0.09986275
15445,-0.06568363
15446,-0.24487238
15447,-0.33081827
15448,-0.32253873
15449,-0.33497182
15450,-0.35591137
15451,-0.3636549
15452,-0.35631368
15453,-0.2766997
15454,-0.16848534
15455,-0.072243065
15456,0.0038572897
15457,0.008296422
15458,-0.008486883
15459,0.019930933
15460,0.058641247
15461,0.11520211
15462,0.15479267
15463,0.13970977
15464,0.096308224
15465,0.012028384
15466,-0.0925905
15467,-0.16111918
15468,-0.21182169
15469,-0.28102767
15470,-0.34134442
15471,-0.38411736
15472,-0.3604008
15473,-0.31034714
15474,-0.30515414
15475,-0.32242885
15476,-0.2527238
15477,0.0011270612
15478,0.34195212
15479,0.5614238
15480,0.57193786
15481,0.47165233
15482,0.40230647
15483,0.4147143
15484,0.41825473
15485,0.35981974
15486,0.2610069
15487,0.17431664
15488,0.13026038
15489,0.11144263
15490,0.11900183
15491,0.12722415
15492,0.065719664
15493,-0.10321432
15494,-0.27887562
15495,-0.32864708
15496,-0.22976547
15497,-0.08686958
15498,-0.010563117
15499,0.023384586
15500,0.092714
15501,0.20001279
15502,0.30940163
15503,0.38033924
15504,0.36849383
15505,0.3276645
15506,0.2776523
15507,0.21895945
15508,0.22692259
15509,0.2641721
15510,0.2612215
15511,0.20337814
15512,0.04875665
15513,-0.07922316
15514,-0.11234532
15515,-0.13064648
15516,-0.13723835
15517,-0.19513695
15518,-0.26075375
15519,-0.22796452
15520,-0.15272099
15521,-0.058117457
15522,0.011129744
15523,0.0077672494
15524,0.003832233
15525,-0.015383515
15526,-0.05174071
15527,-0.056193598
15528,-0.05361785
15529,-0.061028864
15530,-0.09827049
15531,-0.19191088
15532,-0.28336534
15533,-0.315779
15534,-0.32937324
15535,-0.35982075
15536,-0.3844268
15537,-0.3911649
15538,-0.35993662
15539,-0.3118628
15540,-0.3103008
15541,-0.25000396
15542,-0.022657078
15543,0.30318397
15544,0.53657
15545,0.52220184
15546,0.34649312
15547,0.24113052
15548,0.2464842
15549,0.24711342
15550,0.16874245
15551,0.0295648
15552,-0.036282483
15553,-0.033444796
15554,-0.04678429
15555,-0.062551335
15556,-0.08223509
15557,-0.13649882
15558,-0.26986325
15559,-0.44292775
15560,-0.4781286
15561,-0.34083405
15562,-0.14996482
15563,-0.029231476
15564,0.009438347
15565,0.07891153
15566,0.20373222
15567,0.32533902
15568,0.34949145
15569,0.2743068
15570,0.2131161
15571,0.16901162
15572,0.12951227
15573,0.12779547
15574,0.14055592
15575,0.14502162
15576,0.08013103
15577,-0.059196204
15578,-0.17042074
15579,-0.22151761
15580,-0.2223276
15581,-0.21980636
15582,-0.27941638
15583,-0.3104269
15584,-0.24689381
15585,-0.13047373
15586,-0.015365211
15587,0.037163444
15588,0.05228284
15589,0.06964483
15590,0.07618893
15591,0.07739437
15592,0.07863391
15593,0.07783364
15594,0.07978628
15595,0.04145265
15596,-0.049558017
15597,-0.12020061
15598,-0.15747884
15599,-0.17357875
15600,-0.18080658
15601,-0.22659853
15602,-0.2502449
15603,-0.21455887
15604,-0.16065134
15605,-0.006519011
15606,0.25872037
15607,0.50736773
15608,0.62622106
15609,0.52753955
15610,0.337224
15611,0.2618252
15612,0.29257855
15613,0.30067238
15614,0.21728382
15615,0.08949925
15616,0.05158357
15617,0.10917039
15618,0.14617333
15619,0.14289619
15620,0.08965166
15621,-0.03178783
15622,-0.18213446
15623,-0.2942439
15624,-0.28016993
15625,-0.13657337
15626,0.0012233276
15627,0.062415328
15628,0.0927062
15629,0.18801934
15630,0.34638628
15631,0.41805023
15632,0.35231665
15633,0.24861524
15634,0.17213356
15635,0.13199286
15636,0.11274214
15637,0.09660239
15638,0.1040468
15639,0.072320424
15640,-0.027331907
15641,-0.14776365
15642,-0.24242581
15643,-0.2442001
15644,-0.23429038
15645,-0.3193582
15646,-0.3871493
15647,-0.36516768
15648,-0.2554555
15649,-0.123459175
15650,-0.08535486
15651,-0.08066692
15652,-0.07605002
15653,-0.08422805
15654,-0.09041997
15655,-0.11124435
15656,-0.12743986
15657,-0.12201767
15658,-0.14627598
15659,-0.20182398
15660,-0.259619
15661,-0.28115696
15662,-0.2497017
15663,-0.2515112
15664,-0.29461685
15665,-0.32435298
15666,-0.3013999
15667,-0.13150175
15668,0.16989283
15669,0.40937153
15670,0.46638757
15671,0.35082796
15672,0.18499276
15673,0.116340436
15674,0.11973804
15675,0.08448925
15676,0.015231788
15677,-0.066958405
15678,-0.101424135
15679,-0.050521377
15680,-0.0060510365
15681,0.03316747
15682,0.020319961
15683,-0.12056167
15684,-0.29842007
15685,-0.38796765
15686,-0.31828853
15687,-0.14312464
15688,-0.009793686
15689,0.04755346
15690,0.11801204
15691,0.2521362
15692,0.36949837
15693,0.37569794
15694,0.2923446
15695,0.18549001
15696,0.10871591
15697,0.058630254
15698,0.03280785
15699,0.072161995
15700,0.13030106
15701,0.12060292
15702,0.046697296
15703,-0.04590915
15704,-0.08629258
15705,-0.068068214
15706,-0.0986747
15707,-0.18287486
15708,-0.21229488
15709,-0.15666327
15710,-0.04885292
15711,0.047800187
15712,0.07871164
15713,0.094831645
15714,0.10160043
15715,0.06826519
15716,0.026263112
15717,-0.02180205
15718,-0.05885442
15719,-0.059405483
15720,-0.07990087
15721,-0.12803233
15722,-0.13662228
15723,-0.10795893
15724,-0.0796663
15725,-0.06654222
15726,-0.08476621
15727,-0.04091933
15728,0.18833143
15729,0.4661553
15730,0.607518
15731,0.55587614
15732,0.35869902
15733,0.23471102
15734,0.22582828
15735,0.16730492
15736,0.07459504
15737,-0.01688614
15738,-0.05731167
15739,-0.0061703045
15740,0.025767243
15741,0.04241577
15742,0.08313358
15743,0.04276199
15744,-0.095776506
15745,-0.24078056
15746,-0.2833084
15747,-0.15817879
15748,-0.006813159
15749,0.046404604
15750,0.0778766
15751,0.18028834
15752,0.29587576
15753,0.3107536
15754,0.20537472
15755,0.06643087
15756,-0.0069225375
15757,-0.0477744
15758,-0.10889978
15759,-0.13198218
15760,-0.099751115
15761,-0.06449429
15762,-0.0824333
15763,-0.18120833
15764,-0.23880768
15765,-0.2106926
15766,-0.21189144
15767,-0.24102734
15768,-0.2766697
15769,-0.24810764
15770,-0.12159058
15771,-0.036710594
15772,-0.0053372225
15773,0.0039004344
15774,-0.01428109
15775,-0.042140707
15776,-0.12918247
15777,-0.23922971
15778,-0.3066241
15779,-0.33579463
15780,-0.34247002
15781,-0.3556047
15782,-0.33169726
15783,-0.2682422
15784,-0.21098162
15785,-0.16343005
15786,-0.13212647
15787,0.013179789
15788,0.2994604
15789,0.48627186
15790,0.48399854
15791,0.3227667
15792,0.13566211
15793,0.1251742
15794,0.14785734
15795,0.067548074
15796,-0.03050389
15797,-0.11846592
15798,-0.112371914
15799,-0.042034805
15800,-0.03569411
15801,-0.014442976
15802,-0.0015830334
15803,-0.09927927
15804,-0.21841075
15805,-0.28172168
15806,-0.2063879
15807,-0.019262247
15808,0.08881693
15809,0.12801565
15810,0.21319816
15811,0.31630844
15812,0.3822633
15813,0.3493004
15814,0.23064989
15815,0.15008672
15816,0.11030852
15817,0.053002913
15818,0.012933816
15819,0.01618442
15820,0.04120925
15821,0.052348763
15822,-0.021926243
15823,-0.103378266
15824,-0.09384772
15825,-0.069961555
15826,-0.065546125
15827,-0.09596688
15828,-0.10312615
15829,-0.010764833
15830,0.07987713
15831,0.122665964
15832,0.13086207
15833,0.10840695
15834,0.095553145
15835,0.045559146
15836,-0.06058752
15837,-0.14387827
15838,-0.173665
15839,-0.18288867
15840,-0.1837134
15841,-0.17500582
15842,-0.1373166
15843,-0.044349138
15844,0.032512527
15845,0.12492623
15846,0.3428048
15847,0.5299047
15848,0.5582608
15849,0.4337774
15850,0.20199989
15851,0.10291549
15852,0.13556962
15853,0.101501025
15854,0.035590738
15855,-0.040424883
15856,-0.06122742
15857,0.024099316
15858,0.04857977
15859,0.027293833
15860,0.024911042
15861,-0.06274181
15862,-0.17640802
15863,-0.24873573
15864,-0.2426352
15865,-0.09751761
15866,0.040664274
15867,0.11145474
15868,0.18404189
15869,0.23522891
15870,0.264784
15871,0.23455119
15872,0.10570981
15873,-0.010527993
15874,-0.07894242
15875,-0.14128377
15876,-0.17203233
15877,-0.17931812
15878,-0.15451083
15879,-0.11421969
15880,-0.14604649
15881,-0.21463989
15882,-0.2421502
15883,-0.25016987
15884,-0.23499224
15885,-0.23426585
15886,-0.23024392
15887,-0.1590549
15888,-0.09087093
15889,-0.05330939
15890,-0.048251294
15891,-0.08478993
15892,-0.11570784
15893,-0.17205949
15894,-0.27436566
15895,-0.3341776
15896,-0.3577685
15897,-0.34499294
15898,-0.27817577
15899,-0.24053235
15900,-0.18925194
15901,-0.09952439
15902,-0.008319842
15903,0.21894993
15904,0.46611077
15905,0.514376
15906,0.41663072
15907,0.18808305
15908,0.023207482
15909,0.05427751
15910,0.048934128
15911,-0.01099585
15912,-0.06180509
15913,-0.10952607
15914,-0.0593866
15915,0.0027714737
15916,0.009446448
15917,0.038875192
15918,0.0008897939
15919,-0.12937534
15920,-0.21801397
15921,-0.20745866
15922,-0.075188786
15923,0.10166955
15924,0.1983031
15925,0.25857937
15926,0.33271393
15927,0.38071248
15928,0.37328717
15929,0.2855711
15930,0.17122467
15931,0.104139835
15932,0.052863557
15933,1.5240597e-05
15934,-0.0062257764
15935,0.028308824
15936,0.07458231
15937,0.069101535
15938,-0.014393842
15939,-0.068099305
15940,-0.07934968
15941,-0.081257135
15942,-0.07893106
15943,-0.0950824
15944,-0.057839748
15945,0.023615472
15946,0.07748178
15947,0.10746182
15948,0.0808315
15949,0.041022528
15950,-0.008205171
15951,-0.11124051
15952,-0.2055522
15953,-0.27048415
15954,-0.26604202
15955,-0.17459008
15956,-0.111843385
15957,-0.04498806
15958,0.05590998
15959,0.20901975
15960,0.4930939
15961,0.65151435
15962,0.56973827
15963,0.39103675
15964,0.16038829
15965,0.07622285
15966,0.10615203
15967,0.039181843
15968,-0.005621421
15969,-0.022552665
15970,-0.027905425
15971,0.031838696
15972,0.025427807
15973,0.0009573755
15974,0.0024195828
15975,-0.11062961
15976,-0.25267637
15977,-0.29279748
15978,-0.21088453
15979,-0.02139427
15980,0.13176909
15981,0.18161409
15982,0.21366674
15983,0.25868198
15984,0.2597302
15985,0.18102306
15986,0.054590397
15987,-0.056270488
15988,-0.104274645
15989,-0.14589724
15990,-0.1845843
15991,-0.1581108
15992,-0.0991614
15993,-0.07640967
15994,-0.13052602
15995,-0.22071113
15996,-0.2614672
15997,-0.240231
15998,-0.22318858
15999,-0.23009418
16000,-0.2286335
16001,-0.17749564
16002,-0.102876596
16003,-0.06288031
16004,-0.07854143
16005,-0.12957855
16006,-0.18907043
16007,-0.27075896
16008,-0.36370155
16009,-0.43270928
16010,-0.41656533
16011,-0.28943977
16012,-0.15736108
16013,-0.06507153
16014,0.026696442
16015,0.21324626
16016,0.49674654
16017,0.6142479
16018,0.4811011
16019,0.23223245
16020,0.0044524604
16021,-0.03386859
16022,-0.012422355
16023,-0.081792615
16024,-0.114253625
16025,-0.10480568
16026,-0.0496588
16027,0.0092483405
16028,-0.018672612
16029,-0.01390253
16030,0.0041198577
16031,-0.092936
16032,-0.20415127
16033,-0.22149032
16034,-0.08386015
16035,0.15685444
16036,0.3038729
16037,0.3326791
16038,0.3418376
16039,0.3616846
16040,0.3389522
16041,0.2370017
16042,0.10580427
16043,0.023899289
16044,0.007158527
16045,-0.019359982
16046,-0.047534823
16047,-0.0072844434
16048,0.06281366
16049,0.0803178
16050,0.008704014
16051,-0.092961244
16052,-0.1198453
16053,-0.07528225
16054,-0.03674484
16055,-0.029006595
16056,-0.016799321
16057,0.02428268
16058,0.07439451
16059,0.081155196
16060,0.036599588
16061,-0.021091368
16062,-0.0937371
16063,-0.18359669
16064,-0.27676943
16065,-0.31779096
16066,-0.23172167
16067,-0.07403936
16068,0.0706725
16069,0.1655234
16070,0.2913394
16071,0.53973293
16072,0.70238745
16073,0.6380839
16074,0.4048637
16075,0.120759435
16076,0.010872217
16077,0.018071689
16078,-0.04650992
16079,-0.101670735
16080,-0.111413345
16081,-0.0526491
16082,0.04227487
16083,0.022757266
16084,-0.017137548
16085,-0.008775215
16086,-0.07507789
16087,-0.17452359
16088,-0.2217619
16089,-0.1440202
16090,0.099419646
16091,0.2946816
16092,0.3276848
16093,0.3097388
16094,0.28103727
16095,0.24014097
16096,0.14905351
16097,-0.021015147
16098,-0.13861553
16099,-0.1605756
16100,-0.17955811
16101,-0.19566137
16102,-0.16991135
16103,-0.107614554
16104,-0.059701063
16105,-0.11823698
16106,-0.25881493
16107,-0.33080575
16108,-0.29840463
16109,-0.24662991
16110,-0.21457002
16111,-0.20015931
16112,-0.15991274
16113,-0.071876556
16114,-0.041027114
16115,-0.09253159
16116,-0.18446146
16117,-0.2945836
16118,-0.38765064
16119,-0.47729105
16120,-0.4806145
16121,-0.34654176
16122,-0.15025994
16123,0.033995062
16124,0.18934953
16125,0.43176225
16126,0.66285896
16127,0.669262
16128,0.46997103
16129,0.15115316
16130,-0.072744414
16131,-0.094075836
16132,-0.13547893
16133,-0.19313776
16134,-0.17913854
16135,-0.13159081
16136,-0.018198233
16137,0.011678394
16138,-0.0605155
16139,-0.07714321
16140,-0.14263079
16141,-0.25661853
16142,-0.29490957
16143,-0.23680528
16144,-0.0058219437
16145,0.26764455
16146,0.3914058
16147,0.43678227
16148,0.4509697
16149,0.42004284
16150,0.3383598
16151,0.16817638
16152,0.0068962076
16153,-0.052583568
16154,-0.07295059
16155,-0.08571905
16156,-0.05434574
16157,0.016433302
16158,0.06544915
16159,0.033175103
16160,-0.083642274
16161,-0.1771752
16162,-0.17600371
16163,-0.13303776
16164,-0.097029604
16165,-0.081962444
16166,-0.041363433
16167,0.04785563
16168,0.10371456
16169,0.0735277
16170,-0.01027884
16171,-0.11240845
16172,-0.22448078
16173,-0.3402959
16174,-0.36402225
16175,-0.24960673
